"germplasmName","FullSampleName"
"IITA-TMS-IBA070126","I070126:250164023"
"IITA-TMS-IBA070126","I070126:250300147"
"IITA-TMS-IBA070126","I070126:250099279"
"IITA-TMS-IBA070126","I070126:250300933"
"IITA-TMS-IBA070126","I070126:250249785"
"IITA-TMS-IBA980505","I980505:250090767"
"IITA-TMS-IBA980505","I980505:250301327"
"IITA-TMS-IBA980505","TMS980505:250107981"
"IITA-TMS-IBA980505","TMS980505:250107859"
"IITA-TMS-IBA980505","I980505:250249816"
"TMS13F1093P0011","2013_0093_11:250159775"
"TMS13F1093P0011","2013_10093_11:250251212"
"TMS13F1093P0011","TMS13F1093P0011:250301244"
"TMS13F1093P0011","TMS13F1093P0011:250465238"
"TMS13F1093P0011","TMS13F1093P0011:250475027"
"IITA-TMS-IBA961632","I961632:250300546"
"IITA-TMS-IBA961632","I961632:250302298"
"IITA-TMS-IBA961632","I961632:250303829"
"IITA-TMS-IBA961632","I961632:250249830"
"IITA-TMS-IBA961632","TMS961632:250107809"
"IITA-TMS-IBA011807","I011807:250300337"
"IITA-TMS-IBA011807","I011807:250099271"
"IITA-TMS-IBA011807","I011807:250303090"
"IITA-TMS-IBA011807","I011807:250249803"
"IITA-TMS-IBA011807","TMS011807:250134495"
"IITA-TMS-IBA010046","I010046:250300307"
"IITA-TMS-IBA010046","I010046:250099281"
"IITA-TMS-IBA010046","I010046:250302958"
"IITA-TMS-IBA010046","I010046:250249800"
"IITA-TMS-IBA010046","TMS010046:250107911"
"TMEB778","TMEB778:250254008"
"TMEB778","MOMBASA:250304620"
"TMEB778","TMEB778:250304613"
"TMEB778","TMEB778:250597946"
"TMEB778","TME778:250367982"
"IITA-TMS-IBA011412","I011412:250300323"
"IITA-TMS-IBA011412","I011412:250302251"
"IITA-TMS-IBA011412","I011412:250168863"
"IITA-TMS-IBA011412","I011412:250249802"
"IITA-TMS-IBA011412","TMS011412:250134531"
"IITA-TMS-IBA010903","I010903:250300322"
"IITA-TMS-IBA010903","I010903:250163978"
"IITA-TMS-IBA010903","I010903:250249801"
"IITA-TMS-IBA010903","TMS010903:250251105"
"IITA-TMS-IBA010903","TMS010903:250399834"
"IITA-TMS-IBA30572(2X)","I30572:250597930"
"IITA-TMS-IBA30572(2X)","I30572:250090764"
"IITA-TMS-IBA30572(2X)","I30572:250253643"
"IITA-TMS-IBA30572(2X)","I30572:250249786"
"IITA-TMS-IBA30572(2X)","TMS30572:250107810"
"TMS13F1006P0014","2013_0006_14:250162295"
"TMS13F1006P0014","2013_10006_14:250164073"
"TMS13F1006P0014","2013_10006_14:250251185"
"TMS13F1006P0014","2013_10006_14:250251191"
"TMS13F1006P0015","2013_0006_15:250162296"
"TMS13F1006P0015","2013_10006_15:250164074"
"TMS13F1006P0015","2013_10006_15:250251186"
"TMS13F1006P0015","2013_10006_15:250251192"
"IITA-TMS-IBA940237","I940237:250164036"
"IITA-TMS-IBA940237","I940237:250300605"
"IITA-TMS-IBA940237","I940237:250302696"
"IITA-TMS-IBA940237","I940237:250249841"
"IITA-TMS-ZAR930151","Z930151:250164040"
"IITA-TMS-ZAR930151","Z930151:250304735"
"IITA-TMS-ZAR930151","Z930151:250302826"
"IITA-TMS-ZAR930151","Z930151:250249852"
"IITA-TMS-IBA020431","I020431:250300292"
"IITA-TMS-IBA020431","I020431:250099282"
"IITA-TMS-IBA020431","I020431:250302697"
"IITA-TMS-IBA020431","I020431:250249797"
"IITA-TMS-IBA070258","I070258:250300140"
"IITA-TMS-IBA070258","I070258:250099284"
"IITA-TMS-IBA070258","I070258:250302302"
"IITA-TMS-IBA070258","I070258:250249783"
"IITA-TMS-IBA071313","I071313:250164024"
"IITA-TMS-IBA071313","I071313:250300154"
"IITA-TMS-IBA071313","I071313:250099233"
"IITA-TMS-IBA071313","I071313:250249787"
"IITA-TMS-IBA960963","I960963:250300550"
"IITA-TMS-IBA960963","I960963:250302565"
"IITA-TMS-IBA960963","I960963:250302830"
"IITA-TMS-IBA960963","I960963:250249832"
"IITA-TMS-IBA930265","I930265:250164038"
"IITA-TMS-IBA930265","I930265:250304459"
"IITA-TMS-IBA930265","I930265:250302827"
"IITA-TMS-IBA930265","I930265:250249843"
"IITA-TMS-MM970806","MM970806:250164028"
"IITA-TMS-MM970806","MM970806:250300484"
"IITA-TMS-MM970806","MM970806:250302431"
"IITA-TMS-MM970806","MM970806:250249826"
"TMS13F1153P0011","2013_0153_11:250160352"
"TMS13F1153P0011","2013_10153_11:250251241"
"TMS13F1153P0011","TMS13F1153P0011:250303226"
"TMS13F1153P0011","TMS13F1153P0011:250465367"
"TMS13F1045P0018","2013_0045_18:250169029"
"TMS13F1045P0018","2013_10045_18:250251206"
"TMS13F1045P0018","TMS13F1045P0018:250301721"
"TMS13F1045P0018","TMS13F1045P0018:250465620"
"TMS13F1336P0023","2013_0336_23:250162476"
"TMS13F1336P0023","2013_10336_23:250251336"
"TMS13F1336P0023","TMS13F1336P0023:250301983"
"TMS13F1336P0023","TMS13F1336P0023:250465366"
"TMS13F1254P0015","2013_0254_15:250160433"
"TMS13F1254P0015","2013_1254_15:250251252"
"TMS13F1254P0015","TMS13F1254P0015:250301984"
"TMS13F1254P0015","TMS13F1254P0015:250465748"
"TMS13F1339P0011","2013_0339_11:250162494"
"TMS13F1339P0011","2013_10339_11:250251338"
"TMS13F1339P0011","TMS13F1339P0011:250301986"
"TMS13F1339P0011","TMS13F1339P0011:250465746"
"TMS13F1079P0014","2013_0079_14:250159550"
"TMS13F1079P0014","2013_10079_14:250251203"
"TMS13F1079P0014","TMS13F1079P0014:250302117"
"TMS13F1079P0014","TMS13F1079P0014:250465622"
"IITA-TMS-IBA930134","I930134:250164039"
"IITA-TMS-IBA930134","I930134:250304468"
"IITA-TMS-IBA930134","I930134:250303094"
"IITA-TMS-IBA930134","I930134:250249844"
"IITA-TMS-IBA982101","I982101:250090795"
"IITA-TMS-IBA982101","I982101:250302432"
"IITA-TMS-IBA982101","I982101:250249815"
"IITA-TMS-IBA982101","TMS982101:250251090"
"IITA-TMS-IBA020540","I020540:250300283"
"IITA-TMS-IBA020540","I020540:250302300"
"IITA-TMS-IBA020540","I020540:250168865"
"IITA-TMS-IBA020540","I020540:250249795"
"IITA-TMS-IBA051740","I051740:250300206"
"IITA-TMS-IBA051740","I051740:250301195"
"IITA-TMS-IBA051740","I051740:250249790"
"IITA-TMS-IBA051740","TMS051740:250107967"
"TMS13F1324P0002","2013_0324_2:250161035"
"TMS13F1324P0002","2013_10324_2:250251325"
"TMS13F1324P0002","TMS13F1324P0002:250304095"
"TMS13F1324P0002","TMS13F1324P0002:250465493"
"TMS13F1120P0001","2013_10120_1:250164341"
"TMS13F1120P0001","2013_10120_1:250251361"
"TMS13F1120P0001","TMS13F1120P0001:250303397"
"TMS13F1120P0001","TMS13F1120P0001:250465365"
"TMS13F1439P0004","2013_0439_4:250162771"
"TMS13F1439P0004","2013_10439_4:250251348"
"TMS13F1439P0004","TMS13F1439P0004:250303398"
"TMS13F1439P0004","TMS13F1439P0004:250464987"
"TMS13F1079P0005","2013_0079_5:250159541"
"TMS13F1079P0005","2013_10079_5:250251201"
"TMS13F1079P0005","TMS13F1079P0005:250303531"
"TMS13F1079P0005","TMS13F1079P0005:250465747"
"TMS13F1079P0002","2013_0079_2:250159538"
"TMS13F1079P0002","2013_10079_2:250251200"
"TMS13F1079P0002","TMS13F1079P0002:250303830"
"TMS13F1079P0002","TMS13F1079P0002:250465112"
"TMS13F1333P0027","2013_0333_27:250162449"
"TMS13F1333P0027","2013_10333_27:250251335"
"TMS13F1333P0027","TMS13F1333P0027:250304223"
"TMS13F1333P0027","TMS13F1333P0027:250465492"
"TMS13F1333P0010","2013_0333_10:250162431"
"TMS13F1333P0010","2013_10333_10:250251332"
"TMS13F1333P0010","TMS13F1333P0010:250304224"
"TMS13F1333P0010","TMS13F1333P0010:250466001"
"TMS13F1333P0014","2013_0333_14:250162435"
"TMS13F1333P0014","2013_10333_14:250251333"
"TMS13F1333P0014","TMS13F1333P0014:250300673"
"TMS13F1333P0014","TMS13F1333P0014:250465876"
"TMS13F1333P0003","2013_0333_3:250162424"
"TMS13F1333P0003","2013_10333_3:250251331"
"TMS13F1333P0003","TMS13F1333P0003:250300934"
"TMS13F1333P0003","TMS13F1333P0003:250465495"
"TMS13F1333P0001","2013_0333_1:250162422"
"TMS13F1333P0001","2013_10333_1:250251329"
"TMS13F1333P0001","TMS13F1333P0001:250301196"
"TMS13F1333P0001","TMS13F1333P0001:250465873"
"TMS13F1069P0007","2013_10069_7:250164136"
"TMS13F1069P0007","2013_10069_7:250251199"
"TMS13F1069P0007","TMS13F1069P0007:250301242"
"TMS13F1069P0007","TMS13F1069P0007:250466002"
"IITA-TMS-IBA000355","I000355:250300360"
"IITA-TMS-IBA000355","I000355:250163979"
"IITA-TMS-IBA000355","I000355:250249806"
"IITA-TMS-IBA000355","TMS000355:250399737"
"IITA-TMS-IBA980002","I980002:250300438"
"IITA-TMS-IBA980002","I980002:250168864"
"IITA-TMS-IBA980002","I980002:250249814"
"IITA-TMS-IBA980002","TMS980002:250107854"
"TMEB590","TMEB1957:250254555"
"TMEB590","TMEB590:250253931"
"TMEB590","CARICASS_2:250304618"
"TMEB590","CARICASS_II:250304592"
"TMS13F1007P0001","2013_10007_1:250164708"
"TMS13F1007P0001","2013_10007_1:250251377"
"TMS13F1007P0001","TMS13F1007P0001:250303529"
"TMS13F1007P0001","TMS13F1007P0001:250465111"
"TMEB594","TMEB1958:250254556"
"TMEB594","TMEB594:250253935"
"TMEB594","CARICASS1:250399778"
"TMEB594","CARICASS_1:250090856"
"IITA-TMS-IBA950211","I950211:250300573"
"IITA-TMS-IBA950211","I950211:250302563"
"IITA-TMS-IBA950211","I950211:250249837"
"IITA-TMS-IBA950211","TMS950211:250107979"
"TMEB1786","KIBANDAMENO:250254266"
"TMEB1786","KIBANDAMENO:250442904"
"TMEB1786","KIBANDAMENO:CA8RLANXX:8:526427"
"TMEB1786","KIBANDEMENO:250304621"
"IITA-TMS-IBA30555","I30555:250254006"
"IITA-TMS-IBA30555","I30555:250304635"
"IITA-TMS-IBA30555","TMS30555:250597432"
"IITA-TMS-IBA050998","I050998:250300197"
"IITA-TMS-IBA050998","I050998:250099313"
"IITA-TMS-IBA050998","TMS050998:250134480"
"IITA-TMS-IBA011206","I011206:250300325"
"IITA-TMS-IBA011206","I011206:250099287"
"IITA-TMS-IBA011206","TMS011206:250134484"
"IITA-TMS-IBA010040","I010040:250300336"
"IITA-TMS-IBA010040","I010040:250099226"
"IITA-TMS-IBA010040","TMS010040:250107945"
"NR8212","NR8212:250304638"
"NR8212","NR8212:250399723"
"NR8212","NR8212:250251147"
"TMS13F1084P0018","2013_10084_18:250164736"
"TMS13F1084P0018","2013_10084_18:250251382"
"TMS13F1084P0018","TMS13F1084P0018:250302118"
"TMS13F1145P0031","2013_10145_31:250164646"
"TMS13F1145P0031","2013_10145_31:250251376"
"TMS13F1145P0031","TMS13F1145P0031:250301589"
"TMS13F1063P0019","2013_10063_19:250164239"
"TMS13F1063P0019","2013_10063_19:250251357"
"TMS13F1063P0019","TMS13F1063P0019:250302248"
"TMS13F1034P0019","2013_10034_19:250164218"
"TMS13F1034P0019","2013_10034_19:250251353"
"TMS13F1034P0019","TMS13F1034P0019:250302249"
"TMS13F1060P0027","2013_10060_27:250164128"
"TMS13F1060P0027","2013_10060_27:250251198"
"TMS13F1060P0027","TMS13F1060P0027:250303395"
"TMS13F1145P0011","2013_10145_11:250164626"
"TMS13F1145P0011","2013_10145_11:250251374"
"TMS13F1145P0011","TMS13F1145P0011:250303663"
"TMS13F1145P0023","2013_10145_23:250164638"
"TMS13F1145P0023","2013_10145_23:250251375"
"TMS13F1145P0023","TMS13F1145P0023:250303962"
"TMS13F1060P0026","2013_10060_26:250164127"
"TMS13F1060P0026","2013_10060_26:250251197"
"TMS13F1060P0026","TMS13F1060P0026:250304092"
"TMS13F1307P0010","2013_0307_10:250160606"
"TMS13F1307P0010","2013_10307_10:250251261"
"TMS13F1307P0010","TMS13F1307P0010:250464986"
"TMEB117","TMEB117:250253666"
"TMEB117","TMEB117:250304093"
"TMEB117","TMEB117:250249853"
"IITA-TMS-MOK980004","M980004:250164026"
"IITA-TMS-MOK980004","M980004:250300454"
"IITA-TMS-MOK980004","M980004:250249819"
"IITA-TMS-IBA000017","I000017:250300396"
"IITA-TMS-IBA000017","I000017:250302434"
"IITA-TMS-IBA000017","I000017:250249808"
"IITA-TMS-MOK940583","M940583:250164037"
"IITA-TMS-MOK940583","M940583:250304457"
"IITA-TMS-MOK940583","M940583:250249842"
"IITA-TMS-IBA950279","I950279:250164033"
"IITA-TMS-IBA950279","I950279:250300585"
"IITA-TMS-IBA950279","I950279:250249839"
"IITA-TMS-IBA950306","I950306:250164034"
"IITA-TMS-IBA950306","I950306:250300578"
"IITA-TMS-IBA950306","I950306:250249838"
"IITA-TMS-IBA972205","I972205:250301855"
"IITA-TMS-IBA972205","I972205:250302299"
"IITA-TMS-IBA972205","I972205:250249854"
"IITA-TMS-IBA980196","I980196:250164025"
"IITA-TMS-IBA980196","I980196:250300441"
"IITA-TMS-IBA980196","I980196:250249817"
"IITA-TMS-IBA920429","I920429:250164041"
"IITA-TMS-IBA920429","I920429:250304483"
"IITA-TMS-IBA920429","I920429:250249848"
"IITA-TMS-IBA940018","I940018:250164035"
"IITA-TMS-IBA940018","I940018:250300600"
"IITA-TMS-IBA940018","I940018:250249840"
"IITA-TMS-IBA960023","I960023:250164030"
"IITA-TMS-IBA960023","I960023:250300530"
"IITA-TMS-IBA960023","I960023:250249828"
"IITA-TMS-IBA960860","I960860:250164032"
"IITA-TMS-IBA960860","I960860:250300533"
"IITA-TMS-IBA960860","I960860:250249829"
"IITA-TMS-IBA993073","I993073:250300423"
"IITA-TMS-IBA993073","I993073:250302698"
"IITA-TMS-IBA993073","I993073:250249810"
"IITA-TMS-IBA011368","I011368:250300318"
"IITA-TMS-IBA011368","I011368:250099299"
"IITA-TMS-IBA011368","TMS011368:250134617"
"IITA-TMS-IBA010034","I010034:250300320"
"IITA-TMS-IBA010034","I010034:250099274"
"IITA-TMS-IBA010034","TMS010034:250134527"
"IITA-TMS-IBA010085","I010085:250300333"
"IITA-TMS-IBA010085","I010085:250099232"
"IITA-TMS-IBA010085","TMS010085:250107947"
"IITA-TMS-IBA010098","I010098:250300331"
"IITA-TMS-IBA010098","I010098:250099227"
"IITA-TMS-IBA010098","TMS010098:250107948"
"IITA-TMS-IBA011086","I011086:250300303"
"IITA-TMS-IBA011086","I011086:250099231"
"IITA-TMS-IBA011086","TMS011086:250107973"
"IITA-TMS-IBA020129","I020129:250090842"
"IITA-TMS-IBA020129","I020129:250303091"
"IITA-TMS-IBA020129","I020129:250249798"
"IITA-TMS-IBA020131","I020131:250300295"
"IITA-TMS-IBA020131","I020131:250301245"
"IITA-TMS-IBA020131","I020131:250249799"
"IITA-TMS-IBA000070","I000070:250300358"
"IITA-TMS-IBA000070","I000070:250302564"
"IITA-TMS-IBA000070","I000070:250249804"
"IITA-TMS-IBA030060","I030060:250090848"
"IITA-TMS-IBA030060","I030060:250303093"
"IITA-TMS-IBA030060","I030060:250249793"
"IITA-TMS-IBA070539","I070539:250300145"
"IITA-TMS-IBA070539","I070539:250099236"
"IITA-TMS-IBA070539","TMS070539:250107976"
"IITA-TMS-IBA070632","I070632:250300155"
"IITA-TMS-IBA070632","I070632:250099041"
"IITA-TMS-IBA070632","TMS070632:250134577"
"IITA-TMS-IBA070749","I070749:250300162"
"IITA-TMS-IBA070749","I070749:250099110"
"IITA-TMS-IBA070749","TMS070749:250107986"
"IITA-TMS-IBA063046","I063046:250300177"
"IITA-TMS-IBA063046","I063046:250099238"
"IITA-TMS-IBA063046","I063046:250249788"
"IITA-TMS-IBA030055A","I030055A:250300218"
"IITA-TMS-IBA030055A","I030055A:250302829"
"IITA-TMS-IBA030055A","I030055A:250249791"
"IITA-TMS-IBA930007","I930007:250090827"
"IITA-TMS-IBA930007","I930007:250399843"
"IITA-TMS-IBA930007","I930007:250249845"
"IITA-TMS-MM990477","MM990477:250090809"
"IITA-TMS-MM990477","MM990477:250302566"
"IITA-TMS-MM990477","MM990477:250249812"
"IITA-TMS-MM970016","MM970016:250164029"
"IITA-TMS-MM970016","MM970016:250300474"
"IITA-TMS-MM970016","MM970016:250249824"
"IITA-TMS-MM970043","MM970043:250300482"
"IITA-TMS-MM970043","MM970043:250302562"
"IITA-TMS-MM970043","MM970043:250249825"
"IITA-TMS-MM970646","MM970646:250300486"
"IITA-TMS-MM970646","MM970646:250302430"
"IITA-TMS-MM970646","MM970646:250249827"
"IITA-TMS-MM964500","MM964500:250300562"
"IITA-TMS-MM964500","MM964500:250302828"
"IITA-TMS-MM964500","MM964500:250249835"
"TMS13F1111P0012","2013_0111_12:250160049"
"TMS13F1111P0012","2013_10111_12:250251234"
"TMS13F1111P0012","TMS13F1111P0012:250301853"
"TMS13F1154P0010","2013_0154_10:250160394"
"TMS13F1154P0010","2013_10154_10:250251244"
"TMS13F1154P0010","TMS13F1154P0010:250301590"
"TMS13F1245P0011","2013_0245_11:250160859"
"TMS13F1245P0011","2013_1245_11:250251322"
"TMS13F1245P0011","TMS13F1245P0011:250301323"
"TMS13F1064P0025","2013_10064_25:250164276"
"TMS13F1064P0025","2013_10064_25:250251359"
"TMS13F1064P0025","TMS13F1064P0025:250301324"
"TMS13F1045P0019","2013_0045_19:250169030"
"TMS13F1045P0019","2013_10045_19:250251207"
"TMS13F1045P0019","TMS13F1045P0019:250301325"
"TMS13F1253P0011","2013_0253_11:250160418"
"TMS13F1253P0011","2013_1253_11:250251249"
"TMS13F1253P0011","TMS13F1253P0011:250301326"
"TMS13F1332P0045","2013_0332_45:250161118"
"TMS13F1332P0045","2013_10332_45:250251328"
"TMS13F1332P0045","TMS13F1332P0045:250301854"
"TMS13F1254P0011","2013_0254_11:250160429"
"TMS13F1254P0011","2013_1254_11:250251251"
"TMS13F1254P0011","TMS13F1254P0011:250302116"
"TMS13F1109P0009","2013_0109_9:250160030"
"TMS13F1109P0009","TMS13F1109P0009:250302119"
"TMS13F1109P0009","TMS13F1109P0009:250465368"
"TMS13F1053P0011","2013_0053_11:250162219"
"TMS13F1053P0011","2013_10053_11:250251184"
"TMS13F1053P0011","TMS13F1053P0011:250303697"
"TMS13F1332P0027","2013_0332_27:250161100"
"TMS13F1332P0027","2013_10332_27:250251326"
"TMS13F1332P0027","TMS13F1332P0027:250303828"
"TMS13F1003P0016","2013_0003_16:250162068"
"TMS13F1003P0016","2013_10003_16:250251181"
"TMS13F1003P0016","TMS13F1003P0016:250303831"
"TMS13F1241P0021","2013_0241_21:250160828"
"TMS13F1241P0021","2013_1241_21:250251320"
"TMS13F1241P0021","TMS13F1241P0021:250304094"
"TMS13F1018P0011","2013_0018_11:250162320"
"TMS13F1018P0011","2013_10018_11:250251188"
"TMS13F1018P0011","TMS13F1018P0011:250300675"
"TMS13F1436P0012","2013_0436_12:250162767"
"TMS13F1436P0012","2013_10436_12:250251347"
"TMS13F1436P0012","TMS13F1436P0012:250301067"
"TMS13F1307P0020","2013_0307_20:250161028"
"TMS13F1307P0020","2013_10307_20:250251323"
"TMS13F1307P0020","TMS13F1307P0020:250465749"
"TMS13F1214P0036","2013_0214_36:250160690"
"TMS13F1214P0036","2013_1214_36:250251314"
"TMS13F1214P0036","TMS13F1214P0036:250464985"
"TMS13F1216P0026","2013_0216_26:250160718"
"TMS13F1216P0026","2013_1216_26:250251317"
"TMS13F1216P0026","TMS13F1216P0026:250464857"
"TMS13F1212P0058","2013_0212_58:250159963"
"TMS13F1212P0058","2013_1212_58:250251228"
"TMS13F1212P0058","TMS13F1212P0058:250465239"
"IITA-TMS-IBA996016","I996016:250090791"
"IITA-TMS-IBA996016","I996016:250399840"
"IITA-TMS-IBA996016","I996016:250249809"
"IITA-TMS-IBA000350","I000350:250300359"
"IITA-TMS-IBA000350","I000350:250163980"
"IITA-TMS-IBA000350","I000350:250249805"
"IITA-TMS-IBA020285","I020285:250300276"
"IITA-TMS-IBA020285","I020285:250168867"
"IITA-TMS-IBA020285","I020285:250249794"
"IITA-TMS-IBA030075","I030075:250300232"
"IITA-TMS-IBA030075","I030075:250168866"
"IITA-TMS-IBA030075","I030075:250249792"
"IITA-TMS-IBA050127","I050127:250300202"
"IITA-TMS-IBA050127","TMS050127:250399899"
"IITA-TMS-IBA050127","TMS050127:250107994"
"IITA-TMS-IBA050303","I050303:250300200"
"IITA-TMS-IBA050303","TMS050303:250399895"
"IITA-TMS-IBA050303","TMS050303:250107974"
"IITA-TMS-IBA050128","I050128:250300204"
"IITA-TMS-IBA050128","TMS050128:250399901"
"IITA-TMS-IBA050128","TMS050128:250107908"
"IITA-TMS-IBA051553","I051553:250300205"
"IITA-TMS-IBA051553","I051553:250249789"
"IITA-TMS-IBA051553","TMS051553:250107972"
"TMEB1","TMEB1:250253593"
"TMEB1","ANTIOTA:250304609"
"TMEB1","TME1:250134469"
"TMS13F1064P0009","2013_10064_9:250164260"
"TMS13F1064P0009","2013_10064_9:250251358"
"TMS13F1064P0009","TMS13F1064P0009:250301456"
"TMS13F1154P0008","2013_0154_8:250160392"
"TMS13F1154P0008","2013_10154_8:250251243"
"TMS13F1154P0008","TMS13F1154P0008:250301459"
"TMS13F1244P0001","2013_0244_1:250160835"
"TMS13F1244P0001","2013_1244_1:250251321"
"TMS13F1244P0001","TMS13F1244P0001:250303659"
"TMS13F1153P0002","2013_0153_2:250160343"
"TMS13F1153P0002","2013_10153_2:250251239"
"TMS13F1153P0002","TMS13F1153P0002:250301851"
"TMS13F1039P0004","2013_0039_4:250162356"
"TMS13F1039P0004","2013_10039_4:250251190"
"TMS13F1039P0004","TMS13F1039P0004:250303827"
"TMS13F1030P0004","2013_0030_4:250162887"
"TMS13F1030P0004","2013_10030_4:250251350"
"TMS13F1030P0004","TMS13F1030P0004:250303224"
"TMS13F1086P0003","2013_10086_3:250164329"
"TMS13F1086P0003","2013_10086_3:250251360"
"TMS13F1086P0003","TMS13F1086P0003:250303227"
"TMS13F1050P0008","2013_0050_8:250169056"
"TMS13F1050P0008","2013_10050_8:250251209"
"TMS13F1050P0008","TMS13F1050P0008:250301455"
"TMS13F1122P0003","2013_10122_3:250164747"
"TMS13F1122P0003","2013_10122_3:250251383"
"TMS13F1122P0003","TMS13F1122P0003:250301457"
"TMS13F1063P0002","2013_10063_2:250164222"
"TMS13F1063P0002","2013_10063_2:250251354"
"TMS13F1063P0002","TMS13F1063P0002:250301458"
"TMS13F1002P0006","2013_0002_6:250162047"
"TMS13F1002P0006","2013_10002_6:250251179"
"TMS13F1002P0006","TMS13F1002P0006:250301588"
"TMS13F1339P0009","2013_0339_9:250162492"
"TMS13F1339P0009","2013_10339_9:250251337"
"TMS13F1339P0009","TMS13F1339P0009:250301719"
"TMS13F1160P0008","2013_0160_8:250160404"
"TMS13F1160P0008","2013_10160_8:250251247"
"TMS13F1160P0008","TMS13F1160P0008:250301720"
